customer_id,event_date,event_type,device_type,session_duration,page_views
CUST_000002,2025-11-02 02:20:51.532987,email_click,desktop,1.4299119515196101,3
CUST_000002,2025-07-03 02:20:51.532987,purchase_intent,mobile,0.6251311600372813,6
CUST_000002,2025-09-11 02:20:51.532987,website_visit,mobile,16.514350531259552,1
CUST_000002,2025-04-12 02:20:51.532987,email_open,mobile,12.92761420277801,4
CUST_000002,2024-12-20 02:20:51.532987,category_browse,mobile,1.7441996388389545,7
CUST_000002,2025-10-27 02:20:51.532987,search,desktop,1.6243670994756507,3
CUST_000002,2025-04-30 02:20:51.532987,email_open,tablet,21.419327877762694,6
CUST_000002,2024-12-19 02:20:51.532987,cart_addition,desktop,14.958692625167181,6
CUST_000002,2025-03-02 02:20:51.532987,search,mobile,8.31823861498043,4
CUST_000002,2025-10-11 02:20:51.532987,website_visit,desktop,3.162077855698868,3
CUST_000002,2024-11-09 02:20:51.532987,website_visit,mobile,6.929687113549361,6
CUST_000002,2024-11-04 02:20:51.532987,cart_addition,mobile,1.161095858554039,3
CUST_000002,2025-02-06 02:20:51.532987,search,mobile,3.447421352525473,6
CUST_000002,2025-07-12 02:20:51.532987,category_browse,mobile,3.270074347132298,9
CUST_000002,2025-10-04 02:20:51.532987,cart_addition,tablet,2.1405130721255587,7
CUST_000002,2025-05-06 02:20:51.532987,website_visit,mobile,1.4936772717569788,5
CUST_000002,2025-07-01 02:20:51.532987,cart_addition,mobile,3.0820341427913265,4
CUST_000002,2025-05-06 02:20:51.532987,category_browse,desktop,3.211905708232968,3
CUST_000002,2025-08-07 02:20:51.532987,email_open,mobile,2.1356343033287635,1
CUST_000002,2025-09-25 02:20:51.532987,website_visit,mobile,2.200216648925316,3
CUST_000002,2025-01-15 02:20:51.532987,category_browse,mobile,5.820311599060998,3
CUST_000002,2025-10-06 02:20:51.532987,purchase_intent,desktop,6.896786201071542,2
CUST_000002,2025-03-10 02:20:51.532987,search,mobile,4.81500917029276,4
CUST_000002,2025-09-11 02:20:51.532987,cart_addition,desktop,11.278833771653067,3
CUST_000002,2025-08-24 02:20:51.532987,cart_addition,mobile,0.5539269437282534,5
CUST_000002,2025-03-09 02:20:51.532987,category_browse,desktop,4.501994069397799,4
CUST_000002,2025-02-22 02:20:51.532987,email_click,mobile,6.841083244042046,3
CUST_000002,2024-11-09 02:20:51.532987,purchase_intent,desktop,4.2289086060070975,5
CUST_000002,2025-05-20 02:20:51.532987,email_click,mobile,0.8758243747714701,3
CUST_000002,2025-09-10 02:20:51.532987,category_browse,mobile,3.7170617505635133,3
CUST_000002,2025-09-21 02:20:51.532987,purchase_intent,tablet,10.031220309840773,3
CUST_000002,2025-01-04 02:20:51.532987,category_browse,desktop,3.82898435079956,6
CUST_000002,2024-11-23 02:20:51.532987,website_visit,mobile,6.1418414392435325,3
CUST_000002,2025-10-25 02:20:51.532987,cart_addition,mobile,2.0519180069021163,2
CUST_000002,2025-04-24 02:20:51.532987,product_view,mobile,8.300353068849493,5
CUST_000002,2025-02-05 02:20:51.532987,website_visit,desktop,6.85160361938668,5
CUST_000002,2024-11-04 02:20:51.532987,search,desktop,0.24644832530763133,7
CUST_000002,2025-01-20 02:20:51.532987,purchase_intent,mobile,4.437382827654926,7
CUST_000002,2025-04-05 02:20:51.532987,website_visit,desktop,2.4216587117935564,4
CUST_000002,2025-03-17 02:20:51.532987,cart_addition,desktop,2.039131577756547,4
CUST_000002,2025-06-22 02:20:51.532987,purchase_intent,tablet,6.979766696885962,4
CUST_000002,2025-09-21 02:20:51.532987,email_open,desktop,2.0933729677254633,4
CUST_000002,2025-05-06 02:20:51.532987,search,mobile,1.3019651122237548,6
CUST_000002,2025-01-11 02:20:51.532987,purchase_intent,mobile,11.954380696618259,5
CUST_000002,2025-03-24 02:20:51.532987,search,mobile,4.726721590015364,1
CUST_000002,2025-09-15 02:20:51.532987,purchase_intent,tablet,7.80525431714446,1
CUST_000003,2025-08-17 02:20:51.534193,category_browse,mobile,6.667451519416961,4
CUST_000003,2025-10-15 02:20:51.534193,purchase_intent,mobile,12.68153970481638,5
CUST_000003,2025-03-20 02:20:51.534193,purchase_intent,desktop,4.628190560785791,2
CUST_000003,2025-02-01 02:20:51.534193,email_click,mobile,2.1305324297924764,4
CUST_000003,2025-05-01 02:20:51.534193,email_click,mobile,3.4494402140140883,6
CUST_000003,2024-12-22 02:20:51.534193,app_open,tablet,3.0715782273796197,4
CUST_000003,2025-09-26 02:20:51.534193,website_visit,mobile,2.5318288805846,5
CUST_000003,2025-08-16 02:20:51.534193,search,mobile,1.7410166425350826,5
CUST_000003,2025-09-18 02:20:51.534193,purchase_intent,mobile,9.894746641480701,5
CUST_000003,2025-01-29 02:20:51.534193,app_open,mobile,6.293416299265227,2
CUST_000003,2025-07-08 02:20:51.534193,cart_addition,mobile,5.572073614139259,1
CUST_000003,2024-12-27 02:20:51.534193,category_browse,desktop,0.9833885472589267,3
CUST_000003,2025-02-07 02:20:51.534193,search,desktop,9.679181687269647,4
CUST_000003,2025-06-14 02:20:51.534193,app_open,desktop,0.06543594198142501,2
CUST_000003,2025-03-30 02:20:51.534193,cart_addition,mobile,2.735931591839002,5
CUST_000003,2025-03-02 02:20:51.534193,purchase_intent,desktop,2.633180196399056,6
CUST_000003,2025-05-24 02:20:51.534193,search,tablet,3.1844529193937614,3
CUST_000003,2024-11-12 02:20:51.534193,search,desktop,2.575423768290705,4
CUST_000003,2024-12-02 02:20:51.534193,product_view,mobile,0.09280943705383003,4
CUST_000003,2024-11-20 02:20:51.534193,email_open,desktop,8.8521959621118,2
CUST_000003,2024-11-30 02:20:51.534193,category_browse,mobile,6.58728630672611,4
CUST_000003,2025-05-12 02:20:51.534193,product_view,mobile,6.697695452119817,3
CUST_000003,2025-04-01 02:20:51.534193,search,mobile,12.355828095813777,6
CUST_000003,2025-09-11 02:20:51.534193,website_visit,mobile,3.880935314559949,5
CUST_000003,2025-05-23 02:20:51.534193,product_view,mobile,0.39055252896123505,5
CUST_000003,2025-03-14 02:20:51.534193,product_view,desktop,5.932244098545607,4
CUST_000003,2025-09-04 02:20:51.534193,website_visit,tablet,2.953005063954361,6
CUST_000003,2025-05-20 02:20:51.534193,search,mobile,3.361088330856207,4
CUST_000003,2025-07-27 02:20:51.534193,app_open,tablet,4.057475920071192,3
CUST_000003,2024-11-10 02:20:51.534193,category_browse,mobile,0.6124317641784792,4
CUST_000003,2025-02-14 02:20:51.534193,website_visit,desktop,2.268268106005827,6
CUST_000003,2024-12-12 02:20:51.534193,search,mobile,7.820486666689938,5
CUST_000003,2025-09-10 02:20:51.534193,cart_addition,desktop,0.10749432080130657,8
CUST_000003,2025-07-06 02:20:51.534193,category_browse,mobile,1.5851216920354907,2
CUST_000003,2025-10-28 02:20:51.534193,purchase_intent,desktop,1.3641456002979715,2
CUST_000003,2025-04-10 02:20:51.534193,product_view,mobile,1.3303058297974837,1
CUST_000003,2025-05-15 02:20:51.534193,email_open,tablet,2.79109873446051,5
CUST_000003,2025-05-20 02:20:51.534193,app_open,desktop,14.477808015604161,3
CUST_000003,2024-12-25 02:20:51.534193,purchase_intent,mobile,14.30004665746944,4
CUST_000003,2025-06-17 02:20:51.534193,category_browse,mobile,1.031667317772751,3
CUST_000003,2024-12-20 02:20:51.534193,app_open,desktop,13.138272769033772,5
CUST_000003,2025-06-07 02:20:51.534193,cart_addition,desktop,1.2708533362029315,4
CUST_000003,2025-02-09 02:20:51.534193,category_browse,mobile,1.5938646124105569,2
CUST_000003,2025-06-17 02:20:51.534193,category_browse,mobile,13.411143933070965,4
CUST_000003,2025-07-12 02:20:51.534193,email_open,mobile,3.802876235687199,5
CUST_000003,2025-08-31 02:20:51.534193,cart_addition,desktop,2.137090669726076,6
CUST_000003,2025-10-22 02:20:51.534193,category_browse,mobile,1.36357343222338,4
CUST_000003,2025-03-16 02:20:51.534193,category_browse,mobile,8.738236881376569,2
CUST_000003,2025-04-10 02:20:51.534193,app_open,mobile,8.517837110792861,3
CUST_000003,2025-06-15 02:20:51.534193,website_visit,mobile,0.6156079967033821,2
CUST_000003,2025-11-03 02:20:51.534193,cart_addition,mobile,1.6657893140153426,1
CUST_000003,2025-06-24 02:20:51.534193,product_view,mobile,5.006818486725115,5
CUST_000003,2025-06-10 02:20:51.534193,website_visit,desktop,6.164811588893958,2
CUST_000004,2024-11-10 02:20:51.535175,website_visit,mobile,3.353438374608401,6
CUST_000004,2024-12-12 02:20:51.535175,app_open,desktop,1.7717769736565798,4
CUST_000004,2025-05-17 02:20:51.535175,website_visit,tablet,0.15901350530230518,8
CUST_000004,2024-11-18 02:20:51.535175,product_view,mobile,0.158145245477775,6
CUST_000004,2025-03-28 02:20:51.535175,email_open,mobile,3.022876759091843,2
CUST_000004,2025-10-18 02:20:51.535175,email_open,tablet,17.13430911224138,3
CUST_000004,2025-08-03 02:20:51.535175,purchase_intent,mobile,1.1189983744581806,2
CUST_000004,2025-02-28 02:20:51.535175,product_view,desktop,1.8579419859009692,2
CUST_000004,2025-08-04 02:20:51.535175,product_view,mobile,4.581710517459567,5
CUST_000004,2025-06-05 02:20:51.535175,cart_addition,mobile,1.385656413923591,4
CUST_000004,2025-03-31 02:20:51.535175,website_visit,mobile,0.04909447692281613,3
CUST_000004,2025-01-19 02:20:51.535175,purchase_intent,mobile,1.943738397936561,5
CUST_000004,2025-09-04 02:20:51.535175,search,desktop,6.1289746975579975,1
CUST_000004,2025-07-23 02:20:51.535175,category_browse,mobile,3.89675444047811,7
CUST_000004,2025-01-26 02:20:51.535175,purchase_intent,mobile,7.658509779845045,2
CUST_000004,2025-05-10 02:20:51.535175,product_view,mobile,1.4191357876995818,3
CUST_000004,2024-12-28 02:20:51.535175,purchase_intent,desktop,10.272097267033276,2
CUST_000004,2025-08-30 02:20:51.535175,product_view,mobile,5.295943834793938,4
CUST_000004,2025-07-04 02:20:51.535175,cart_addition,mobile,2.7098599469958007,3
CUST_000004,2025-06-04 02:20:51.535175,search,mobile,2.122742663447413,3
CUST_000004,2025-04-29 02:20:51.535175,cart_addition,mobile,2.886745405173298,6
CUST_000004,2025-05-08 02:20:51.535175,email_click,mobile,2.4213010807152453,5
CUST_000004,2025-01-29 02:20:51.535175,product_view,mobile,9.63394883878329,4
CUST_000004,2025-06-22 02:20:51.535175,category_browse,desktop,0.5005466805240569,5
CUST_000005,2025-04-16 02:20:51.535663,app_open,mobile,1.346267717488601,2
CUST_000005,2025-02-04 02:20:51.535663,category_browse,mobile,1.4298461848792552,4
CUST_000005,2025-03-04 02:20:51.535663,email_open,mobile,3.8126141118244266,7
CUST_000005,2025-10-03 02:20:51.535663,product_view,mobile,1.3141728059780164,2
CUST_000005,2024-12-08 02:20:51.535663,email_click,mobile,0.46362333884316537,3
CUST_000005,2025-08-06 02:20:51.535663,email_open,mobile,5.791297733529626,1
CUST_000005,2025-06-08 02:20:51.535663,product_view,tablet,4.33883908486633,3
CUST_000005,2025-08-24 02:20:51.535663,purchase_intent,mobile,0.7119361867023427,4
CUST_000005,2025-10-10 02:20:51.535663,website_visit,desktop,0.8489846606615701,4
CUST_000005,2025-03-02 02:20:51.535663,product_view,mobile,8.885650747552809,6
CUST_000005,2025-08-17 02:20:51.535663,email_open,desktop,4.304105538476792,3
CUST_000005,2025-01-05 02:20:51.535663,category_browse,desktop,25.055880220347234,3
CUST_000005,2025-09-23 02:20:51.535663,product_view,mobile,1.9802961239550323,7
CUST_000005,2025-09-09 02:20:51.535663,app_open,mobile,1.9621459547159392,4
CUST_000005,2025-09-04 02:20:51.535663,website_visit,mobile,0.07387840886311178,4
CUST_000005,2025-07-26 02:20:51.535663,cart_addition,mobile,15.12874754989924,5
CUST_000005,2025-09-03 02:20:51.535663,email_open,mobile,3.237958593362151,6
CUST_000005,2025-02-18 02:20:51.535663,app_open,desktop,0.3697413786725595,4
CUST_000005,2025-03-24 02:20:51.535663,email_click,mobile,0.909597834472463,7
CUST_000005,2025-04-10 02:20:51.535663,product_view,mobile,18.801928549514475,4
CUST_000005,2024-12-12 02:20:51.535663,app_open,mobile,7.88502927158306,4
CUST_000005,2025-09-09 02:20:51.535663,website_visit,mobile,3.7380083223234917,2
CUST_000005,2025-03-01 02:20:51.535663,email_open,desktop,1.2943703291825013,4
CUST_000005,2025-01-14 02:20:51.535663,search,mobile,1.3516380730422153,6
CUST_000005,2025-04-16 02:20:51.535663,website_visit,mobile,0.8301772958149239,5
CUST_000005,2025-08-23 02:20:51.535663,cart_addition,desktop,3.9559770669178285,4
CUST_000006,2025-03-08 02:20:51.536172,app_open,desktop,0.07973790572623914,6
CUST_000006,2024-12-09 02:20:51.536172,search,desktop,4.528617909298847,4
CUST_000006,2025-07-30 02:20:51.536172,website_visit,desktop,5.537295777238303,2
CUST_000006,2025-07-25 02:20:51.536172,email_click,mobile,5.699233264496768,3
CUST_000006,2025-03-13 02:20:51.536172,app_open,mobile,2.254490709542394,5
CUST_000006,2025-10-02 02:20:51.536172,category_browse,mobile,2.63374069276518,3
CUST_000006,2025-03-19 02:20:51.536172,purchase_intent,mobile,2.4105938524263872,3
CUST_000006,2025-10-29 02:20:51.536172,search,mobile,9.226854960309858,3
CUST_000006,2025-06-22 02:20:51.536172,website_visit,desktop,3.5345921706366394,2
CUST_000006,2025-08-22 02:20:51.536172,website_visit,mobile,2.0902789600071263,3
CUST_000006,2025-09-30 02:20:51.536172,cart_addition,mobile,2.963818011213151,7
CUST_000006,2025-06-30 02:20:51.536172,website_visit,mobile,8.503647870053628,7
CUST_000006,2025-04-15 02:20:51.536172,product_view,mobile,1.2655300971593155,6
CUST_000006,2025-02-06 02:20:51.536172,website_visit,desktop,7.236803671659189,3
CUST_000006,2024-11-28 02:20:51.536172,email_open,mobile,3.252680558202134,3
CUST_000006,2024-11-15 02:20:51.536172,purchase_intent,mobile,0.5583725029919596,5
CUST_000006,2024-11-08 02:20:51.536172,cart_addition,mobile,1.1897338430552984,5
CUST_000006,2025-02-10 02:20:51.536172,email_open,mobile,1.806823529705549,3
CUST_000006,2025-07-21 02:20:51.536172,purchase_intent,tablet,8.409243883383578,5
CUST_000006,2025-01-05 02:20:51.536172,email_open,desktop,2.987227648963911,3
CUST_000006,2024-11-17 02:20:51.536172,app_open,desktop,7.333291630850959,1
CUST_000006,2025-01-04 02:20:51.536172,email_open,mobile,1.5042635201091314,4
CUST_000006,2025-06-04 02:20:51.536172,product_view,desktop,1.10857459756942,2
CUST_000006,2025-05-10 02:20:51.536172,email_open,desktop,0.5161615804331191,3
CUST_000006,2025-07-13 02:20:51.536172,product_view,mobile,2.357129482107963,7
CUST_000006,2025-03-12 02:20:51.536172,product_view,mobile,1.4696452012448886,2
CUST_000006,2025-06-23 02:20:51.536172,email_open,desktop,3.420462525322484,3
CUST_000006,2025-10-12 02:20:51.536172,search,desktop,0.558533494667072,3
CUST_000007,2025-04-04 02:20:51.536722,website_visit,tablet,6.687680215078304,3
CUST_000007,2025-06-02 02:20:51.536722,app_open,desktop,2.1912951966888743,4
CUST_000007,2025-03-21 02:20:51.536722,email_click,mobile,3.6145031504273857,6
CUST_000007,2025-08-22 02:20:51.536722,purchase_intent,desktop,5.162778167818544,2
CUST_000007,2025-07-27 02:20:51.536722,email_open,mobile,3.2154663135205075,4
CUST_000007,2025-08-18 02:20:51.536722,product_view,mobile,2.0644694615775414,4
CUST_000007,2025-03-07 02:20:51.536722,category_browse,mobile,1.5995892512497303,4
CUST_000007,2025-03-05 02:20:51.536722,app_open,desktop,1.4949395178673264,6
CUST_000007,2025-04-03 02:20:51.536722,email_click,desktop,1.5689756720781654,3
CUST_000007,2025-06-04 02:20:51.536722,purchase_intent,desktop,1.2008850417502643,7
CUST_000007,2024-11-22 02:20:51.536722,app_open,desktop,10.330570375537263,4
CUST_000007,2025-03-27 02:20:51.536722,search,mobile,6.481568428056429,3
CUST_000007,2025-10-31 02:20:51.536722,product_view,mobile,4.049359561738078,4
CUST_000007,2024-11-16 02:20:51.536722,category_browse,mobile,0.02621667917122488,2
CUST_000007,2025-05-31 02:20:51.536722,category_browse,tablet,2.293860706448017,2
CUST_000007,2025-01-12 02:20:51.536722,search,mobile,0.6660232695408157,4
CUST_000007,2025-04-06 02:20:51.536722,email_open,desktop,0.00940826361775102,2
CUST_000007,2025-07-21 02:20:51.536722,category_browse,mobile,2.573558529780538,4
CUST_000007,2025-05-08 02:20:51.536722,app_open,desktop,0.2712459804951291,4
CUST_000007,2025-09-04 02:20:51.536722,cart_addition,mobile,2.0341175418012742,6
CUST_000007,2025-05-05 02:20:51.536722,website_visit,mobile,0.46386935801280865,7
CUST_000007,2025-07-21 02:20:51.536722,purchase_intent,desktop,0.6297223224301701,5
CUST_000007,2025-01-03 02:20:51.536722,product_view,mobile,6.024065110125285,6
CUST_000007,2024-12-08 02:20:51.536722,cart_addition,mobile,3.097001065632197,6
CUST_000007,2025-08-25 02:20:51.536722,product_view,tablet,7.575483360184072,1
CUST_000007,2025-08-27 02:20:51.536722,email_click,mobile,0.7040715764599099,4
CUST_000007,2025-11-02 02:20:51.536722,email_click,mobile,1.4183094814786363,4
CUST_000007,2025-02-17 02:20:51.536722,category_browse,desktop,0.3380021938096258,2
CUST_000007,2025-01-26 02:20:51.536722,product_view,tablet,0.7497289952322251,5
CUST_000007,2025-07-09 02:20:51.536722,purchase_intent,mobile,10.691102945072824,7
CUST_000007,2025-01-29 02:20:51.536722,email_open,mobile,3.1174758408616094,4
CUST_000007,2025-04-30 02:20:51.536722,email_open,mobile,1.444858927806849,4
CUST_000007,2025-10-23 02:20:51.536722,category_browse,desktop,3.979651289116854,5
CUST_000007,2024-11-25 02:20:51.536722,category_browse,desktop,3.1022311983444286,4
CUST_000007,2025-08-24 02:20:51.536722,cart_addition,mobile,7.715400534056185,3
CUST_000007,2025-01-10 02:20:51.536722,purchase_intent,mobile,1.1463191739354421,8
CUST_000007,2025-07-09 02:20:51.536722,cart_addition,tablet,3.8685529300196024,3
CUST_000007,2025-01-31 02:20:51.536722,product_view,mobile,2.908674493432519,2
CUST_000007,2024-11-11 02:20:51.536722,search,mobile,7.083394347476686,4
CUST_000007,2025-06-29 02:20:51.536722,search,mobile,2.9674409013555865,4
CUST_000007,2025-08-13 02:20:51.536722,product_view,mobile,3.536748846343389,2
CUST_000007,2024-11-11 02:20:51.536722,email_open,desktop,8.584489470172212,5
CUST_000007,2025-09-01 02:20:51.536722,app_open,tablet,2.704371135146974,6
CUST_000007,2025-07-08 02:20:51.536722,email_open,mobile,3.7475255732925157,4
CUST_000007,2025-05-11 02:20:51.536722,category_browse,desktop,3.8912791714955026,5
CUST_000007,2025-06-04 02:20:51.536722,search,mobile,8.80855497633712,3
CUST_000007,2025-07-09 02:20:51.536722,website_visit,mobile,0.7655926703041758,5
CUST_000007,2025-04-02 02:20:51.536722,website_visit,desktop,3.1865492202196304,5
CUST_000007,2025-07-09 02:20:51.536722,app_open,mobile,5.325148879928824,3
CUST_000007,2025-01-09 02:20:51.536722,purchase_intent,desktop,1.2137339060016126,2
CUST_000007,2025-09-12 02:20:51.536722,email_open,mobile,7.119954829249032,4
CUST_000007,2025-05-29 02:20:51.536722,product_view,desktop,10.36637195407601,1
CUST_000007,2025-02-02 02:20:51.536722,product_view,mobile,3.0842491240149776,5
CUST_000008,2025-10-13 02:20:51.537953,email_click,mobile,9.771686477564147,5
CUST_000008,2025-09-26 02:20:51.537953,category_browse,mobile,8.842011858024538,3
CUST_000008,2025-09-16 02:20:51.537953,purchase_intent,mobile,1.3846591744415069,1
CUST_000008,2025-09-07 02:20:51.537953,category_browse,desktop,0.38570600095626856,4
CUST_000008,2025-07-25 02:20:51.537953,product_view,desktop,4.497433200381701,3
CUST_000008,2025-01-04 02:20:51.537953,website_visit,mobile,2.803429493717177,5
CUST_000008,2025-10-26 02:20:51.537953,cart_addition,mobile,6.688773505292856,2
CUST_000008,2024-12-08 02:20:51.537953,website_visit,mobile,15.597922868541662,1
CUST_000008,2025-10-12 02:20:51.537953,search,mobile,2.851073449415669,7
CUST_000008,2025-04-09 02:20:51.537953,cart_addition,mobile,3.5909279845120694,2
CUST_000008,2025-01-09 02:20:51.537953,email_click,mobile,1.584310250239355,5
CUST_000008,2025-06-01 02:20:51.537953,website_visit,mobile,4.632610434078611,4
CUST_000008,2025-02-20 02:20:51.537953,website_visit,desktop,3.1719746160635727,6
CUST_000008,2025-03-19 02:20:51.537953,purchase_intent,mobile,2.0689532170251543,6
CUST_000008,2024-12-10 02:20:51.537953,website_visit,desktop,0.6042797243533146,7
CUST_000008,2024-12-19 02:20:51.537953,website_visit,mobile,6.544080395703044,5
CUST_000008,2025-02-01 02:20:51.537953,app_open,tablet,6.389773557371995,2
CUST_000008,2025-04-10 02:20:51.537953,app_open,mobile,10.262935938177494,5
CUST_000008,2025-06-30 02:20:51.537953,search,desktop,0.36827395253618056,2
CUST_000008,2025-07-19 02:20:51.537953,category_browse,desktop,10.948026287288359,3
CUST_000008,2025-05-23 02:20:51.537953,category_browse,mobile,0.9427957388592335,9
CUST_000008,2025-09-10 02:20:51.537953,email_open,mobile,4.089499198641233,6
CUST_000008,2025-02-10 02:20:51.537953,app_open,mobile,9.893186768739316,4
CUST_000008,2025-04-24 02:20:51.537953,category_browse,mobile,1.919987120715736,6
CUST_000008,2025-04-08 02:20:51.537953,email_open,desktop,0.2290598820317323,5
CUST_000008,2025-03-09 02:20:51.537953,website_visit,mobile,9.39114735391749,5
CUST_000008,2025-02-24 02:20:51.537953,product_view,mobile,0.13961481211462656,4
CUST_000008,2025-11-01 02:20:51.537953,cart_addition,mobile,7.057314520714552,4
CUST_000008,2025-04-22 02:20:51.537953,email_open,mobile,2.9360835552751414,3
CUST_000008,2025-01-01 02:20:51.537953,purchase_intent,mobile,17.658037454632364,5
CUST_000008,2025-09-08 02:20:51.537953,app_open,mobile,1.8000686241447332,3
CUST_000008,2024-11-24 02:20:51.537953,app_open,mobile,0.9030673846220898,5
CUST_000008,2025-08-03 02:20:51.537953,cart_addition,desktop,4.8829374190340396,4
CUST_000008,2025-08-14 02:20:51.537953,email_open,mobile,3.9156284187648724,7
CUST_000008,2024-11-08 02:20:51.537953,website_visit,desktop,3.1441253882379314,1
CUST_000008,2025-01-12 02:20:51.537953,website_visit,tablet,3.596453992256432,3
CUST_000008,2025-05-05 02:20:51.537953,purchase_intent,mobile,1.135902764541932,5
CUST_000008,2025-05-01 02:20:51.537953,email_open,tablet,2.6177327012433342,6
CUST_000008,2025-02-27 02:20:51.537953,website_visit,desktop,1.7722080011269736,3
CUST_000008,2025-09-24 02:20:51.537953,app_open,mobile,3.2393728196891165,4
CUST_000008,2025-03-09 02:20:51.537953,email_open,mobile,8.159368813932607,4
CUST_000008,2024-11-22 02:20:51.537953,product_view,desktop,8.81496508219185,2
CUST_000008,2025-01-07 02:20:51.537953,purchase_intent,desktop,6.744533017740471,5
