customer_id,recency,frequency,monetary,avg_order_value,loyalty_tier,age,household_size,days_since_first_purchase,purchase_frequency_per_month,customer_lifetime_value,cluster,cluster_gmm,final_cluster,segment_name
CUST_012380,22,104,2724.81,26.200096153846154,0,0.0,0.0,186,16.774193548387096,1920.9557134243782,0,0,0,Frequent Buyers
CUST_012381,5,87,1845.31,21.21045977011494,0,0.0,0.0,120,21.75,2032.7369219486618,0,0,0,Frequent Buyers
CUST_012383,185,99,1850.56,18.69252525252525,0,0.0,0.0,352,8.4375,497.55489062409686,0,0,0,Frequent Buyers
CUST_012384,29,27,585.27,21.676666666666666,0,0.0,0.0,122,6.639344262295082,464.508716899305,0,0,0,Frequent Buyers
CUST_012386,338,10,401.9,40.19,0,0.0,0.0,367,0.8174386920980927,10.479708043831636,0,0,0,Frequent Buyers
CUST_012388,16,100,2780.66,27.8066,0,0.0,0.0,327,9.174311926605505,1089.604135197471,0,0,0,Frequent Buyers
CUST_012390,80,32,549.84,17.1825,0,0.0,0.0,80,12.0,662.0406808091589,0,0,0,Frequent Buyers
CUST_012391,22,100,460.89,4.6089,0,0.0,0.0,22,136.36363636363637,2764.6312232150876,0,0,0,Frequent Buyers
CUST_012393,72,64,1582.6,24.728125,0,0.0,0.0,333,5.765765765765766,487.69998909187336,0,0,0,Frequent Buyers
CUST_012394,64,27,1272.48,47.12888888888889,0,0.0,0.0,217,3.7327188940092166,553.3005757943392,0,0,0,Frequent Buyers
CUST_012395,19,156,3018.63,19.350192307692307,0,0.0,0.0,371,12.614555256064689,1099.486035961433,0,0,0,Frequent Buyers
CUST_012397,36,126,2409.9,19.126190476190477,0,0.0,0.0,135,28.0,2360.407394926344,0,0,0,Frequent Buyers
CUST_012398,46,85,1635.66,19.243058823529413,0,0.0,0.0,46,55.43478260869565,4462.531221266062,0,0,0,Frequent Buyers
CUST_012399,119,59,1108.65,18.790677966101697,0,0.0,0.0,262,6.755725190839695,391.72406176677856,0,0,0,Frequent Buyers
CUST_012401,303,5,84.3,16.86,0,0.0,0.0,303,0.49504950495049505,0.0,0,0,0,Frequent Buyers
CUST_012402,323,11,225.6,20.509090909090908,0,0.0,0.0,323,1.021671826625387,0.0,0,0,0,Frequent Buyers
CUST_012403,50,5,427.7,85.53999999999999,0,0.0,0.0,50,3.0,722.5176534607642,0,0,0,Frequent Buyers
CUST_012405,149,54,1710.39,31.67388888888889,0,0.0,0.0,149,10.872483221476509,1135.4978007817028,0,0,0,Frequent Buyers
CUST_012406,22,105,3415.3,32.52666666666667,0,0.0,0.0,184,17.119565217391305,2457.120373992581,0,0,0,Frequent Buyers
CUST_012407,50,77,1708.12,22.18337662337662,0,0.0,0.0,264,8.75,735.1136572356561,0,0,0,Frequent Buyers
CUST_012408,33,105,2888.55,27.51,0,0.0,0.0,260,12.115384615384617,1412.8382712170614,0,0,0,Frequent Buyers
CUST_012409,79,109,11072.67,101.58412844036697,0,0.0,0.0,183,17.868852459016395,7512.533107418899,0,0,0,Frequent Buyers
CUST_012410,309,26,693.33,26.66653846153846,0,0.0,0.0,309,2.524271844660194,115.94267347685181,0,0,0,Frequent Buyers
CUST_012412,75,61,1226.88,20.112786885245903,0,0.0,0.0,169,10.828402366863905,775.7334295294786,0,0,0,Frequent Buyers
CUST_012413,67,38,758.1,19.95,0,0.0,0.0,337,3.382789317507419,175.76783049678497,0,0,0,Frequent Buyers
CUST_012414,217,18,562.41,31.244999999999997,0,0.0,0.0,310,1.7419354838709677,84.33597634559419,0,0,0,Frequent Buyers
CUST_012415,24,714,124914.53,174.95032212885152,0,0.0,0.0,338,63.37278106508875,63254.28837510717,0,0,0,Frequent Buyers
CUST_012417,3,192,3649.1,19.005729166666665,0,0.0,0.0,358,16.089385474860336,1480.8528121108068,0,0,0,Frequent Buyers
CUST_012418,113,34,668.58,19.664117647058823,0,0.0,0.0,113,9.026548672566372,539.3805033248739,0,0,0,Frequent Buyers
CUST_012420,64,29,600.39,20.70310344827586,0,0.0,0.0,64,13.59375,939.2642101291661,0,0,0,Frequent Buyers
CUST_012421,16,45,807.04,17.93422222222222,0,0.0,0.0,319,4.231974921630094,236.02380530754027,0,0,0,Frequent Buyers
CUST_012422,96,39,803.56,20.60410256410256,0,0.0,0.0,325,3.5999999999999996,191.42427845249853,0,0,0,Frequent Buyers
CUST_012423,1,125,1859.31,14.87448,0,0.0,0.0,354,10.59322033898305,686.1885187479153,0,0,0,Frequent Buyers
CUST_012424,163,30,1760.96,58.69866666666667,0,0.0,0.0,163,5.521472392638037,973.632144421834,0,0,0,Frequent Buyers
CUST_012425,78,36,777.2,21.58888888888889,0,0.0,0.0,78,13.846153846153845,1012.2675178788716,0,0,0,Frequent Buyers
CUST_012426,195,30,582.73,19.424333333333333,0,0.0,0.0,195,4.615384615384615,206.53983012723052,0,0,0,Frequent Buyers
CUST_012427,22,31,825.8,26.638709677419353,0,0.0,0.0,372,2.5,181.97757371612556,0,0,0,Frequent Buyers
CUST_012428,26,294,7956.46,27.062789115646257,0,0.0,0.0,284,31.056338028169012,4244.5325857656635,0,0,0,Frequent Buyers
CUST_012429,9,97,3750.4,38.66391752577319,0,0.0,0.0,366,7.950819672131148,1340.042062107774,0,0,0,Frequent Buyers
CUST_012430,43,11,256.4,23.30909090909091,0,0.0,0.0,43,7.674418604651163,516.0553767841599,0,0,0,Frequent Buyers
CUST_012431,36,235,6487.45,27.606170212765957,0,0.0,0.0,374,18.850267379679146,2482.8116077448826,0,0,0,Frequent Buyers
CUST_012432,43,108,5059.32,46.845555555555556,0,0.0,0.0,172,18.837209302325583,3814.968393719021,0,0,0,Frequent Buyers
CUST_012433,1,420,13375.87,31.847309523809525,0,0.0,0.0,373,33.78016085790885,5973.1104244357875,0,0,0,Frequent Buyers
CUST_012434,85,50,806.14,16.122799999999998,0,0.0,0.0,260,5.76923076923077,274.5390971123003,0,0,0,Frequent Buyers
CUST_012435,80,36,7829.89,217.49694444444447,0,0.0,0.0,268,4.029850746268656,3104.83493653829,0,0,0,Frequent Buyers
CUST_012436,100,16,509.01,31.813125,0,0.0,0.0,100,4.8,416.5108833456452,0,0,0,Frequent Buyers
CUST_012437,2,199,4951.41,24.88145728643216,0,0.0,0.0,331,18.036253776435046,2223.0952498702695,0,0,0,Frequent Buyers
CUST_012438,14,98,2906.85,29.66173469387755,0,0.0,0.0,140,21.0,2770.9396406724136,0,0,0,Frequent Buyers
CUST_012441,367,11,173.55,15.77727272727273,0,0.0,0.0,367,0.899182561307902,0.0,0,0,0,Frequent Buyers
CUST_012442,3,12,172.06,14.338333333333333,0,0.0,0.0,3,120.0,5976.512747035448,0,0,0,Frequent Buyers
CUST_012444,21,176,5005.46,28.440113636363638,0,0.0,0.0,171,30.87719298245614,4200.267965215273,0,0,0,Frequent Buyers
CUST_012445,22,4,133.4,33.35,0,0.0,0.0,22,5.454545454545455,504.9515134727868,0,0,0,Frequent Buyers
CUST_012446,58,57,1002.31,17.58438596491228,0,0.0,0.0,58,29.482758620689655,1981.06292565896,0,0,0,Frequent Buyers
CUST_012447,243,26,476.49,18.326538461538462,0,0.0,0.0,243,3.2098765432098766,99.89511003135917,0,0,0,Frequent Buyers
CUST_012448,44,22,449.45,20.429545454545455,0,0.0,0.0,44,15.000000000000002,1020.3344678978992,0,0,0,Frequent Buyers
CUST_012449,22,191,4067.29,21.294712041884818,0,0.0,0.0,187,30.641711229946523,3128.8197067446577,0,0,0,Frequent Buyers
CUST_012450,156,8,197.88,24.735,0,0.0,0.0,173,1.3872832369942196,24.0191107217358,0,0,0,Frequent Buyers
CUST_012451,11,354,9035.52,25.524067796610172,0,0.0,0.0,325,32.676923076923075,4431.18932006753,0,0,0,Frequent Buyers
CUST_012452,17,22,430.57,19.571363636363635,0,0.0,0.0,17,38.82352941176471,2747.4663370740905,0,0,0,Frequent Buyers
CUST_012453,134,43,707.09,16.443953488372095,0,0.0,0.0,134,9.626865671641792,475.5011806410705,0,0,0,Frequent Buyers
CUST_012454,56,15,3528.34,235.22266666666667,0,0.0,0.0,56,8.035714285714285,6278.857363069356,0,0,0,Frequent Buyers
CUST_012455,73,90,2466.86,27.409555555555556,0,0.0,0.0,297,9.09090909090909,950.607047671019,0,0,0,Frequent Buyers
CUST_012456,44,125,3181.04,25.44832,0,0.0,0.0,255,14.705882352941176,1603.137484824287,0,0,0,Frequent Buyers
CUST_012457,66,62,2363.23,38.11661290322581,0,0.0,0.0,239,7.7824267782426775,1100.827328187404,0,0,0,Frequent Buyers
CUST_012458,71,38,947.4,24.931578947368422,0,0.0,0.0,285,4.0,293.5928294962252,0,0,0,Frequent Buyers
CUST_012461,94,35,826.88,23.62514285714286,0,0.0,0.0,155,6.774193548387096,493.55143590139164,0,0,0,Frequent Buyers
CUST_012462,19,62,1189.59,19.186935483870965,0,0.0,0.0,303,6.138613861386139,426.7280672721377,0,0,0,Frequent Buyers
CUST_012463,53,83,1344.78,16.202168674698793,0,0.0,0.0,242,10.289256198347108,624.3864844010367,0,0,0,Frequent Buyers
CUST_012464,10,29,1212.05,41.79482758620689,0,0.0,0.0,309,2.815533980582524,383.5013834479008,0,0,0,Frequent Buyers
CUST_012465,17,47,742.19,15.791276595744682,0,0.0,0.0,169,8.343195266272188,467.2411872745298,0,0,0,Frequent Buyers
CUST_012468,188,38,729.54,19.198421052631577,0,0.0,0.0,316,3.607594936708861,149.70028490889186,0,0,0,Frequent Buyers
CUST_012471,2,460,19824.05,43.09576086956522,0,0.0,0.0,365,37.80821917808219,9165.132407351135,0,0,0,Frequent Buyers
CUST_012472,32,339,6572.11,19.386755162241887,0,0.0,0.0,369,27.560975609756095,2688.129671083065,0,0,0,Frequent Buyers
CUST_012473,29,168,3938.55,23.44375,0,0.0,0.0,192,26.25,2862.1403432736793,0,0,0,Frequent Buyers
CUST_012474,17,424,7375.79,17.395731132075472,0,0.0,0.0,330,38.54545454545455,3583.6111935873005,0,0,0,Frequent Buyers
CUST_012475,54,36,723.38,20.093888888888888,0,0.0,0.0,54,20.0,1434.4894030028656,0,0,0,Frequent Buyers
CUST_012476,16,233,6816.42,29.255021459227468,0,0.0,0.0,361,19.36288088642659,2806.9957667458607,0,0,0,Frequent Buyers
CUST_012477,23,300,13219.74,44.065799999999996,0,0.0,0.0,302,29.80132450331126,6727.341584625269,0,0,0,Frequent Buyers
CUST_012478,4,36,680.99,18.91638888888889,0,0.0,0.0,4,270.0,20626.654301782455,0,0,0,Frequent Buyers
CUST_012479,11,31,527.2,17.006451612903227,0,0.0,0.0,11,84.54545454545455,5569.3983865565815,0,0,0,Frequent Buyers
CUST_012480,28,154,3281.63,21.309285714285714,0,0.0,0.0,336,13.75,1310.5324474242434,0,0,0,Frequent Buyers
CUST_012481,23,217,5596.32,25.789493087557602,0,0.0,0.0,366,17.78688524590164,2209.2446119810634,0,0,0,Frequent Buyers
CUST_012483,17,75,2484.98,33.133066666666664,0,0.0,0.0,339,6.63716814159292,889.4136175895519,0,0,0,Frequent Buyers
CUST_012484,33,346,4541.72,13.126358381502891,0,0.0,0.0,336,30.892857142857146,2023.3427972533764,0,0,0,Frequent Buyers
CUST_012488,10,55,1298.66,23.612000000000002,0,0.0,0.0,76,21.710526315789476,2105.998628232666,0,0,0,Frequent Buyers
CUST_012489,336,15,334.93,22.328666666666667,0,0.0,0.0,336,1.3392857142857144,4.74876333249594,0,0,0,Frequent Buyers
CUST_012490,5,245,5417.93,22.114,0,0.0,0.0,330,22.272727272727273,2499.0488829942833,0,0,0,Frequent Buyers
CUST_012491,39,26,460.4,17.707692307692305,0,0.0,0.0,39,20.0,1227.1811941036171,0,0,0,Frequent Buyers
CUST_012492,63,20,263.21,13.160499999999999,0,0.0,0.0,105,5.714285714285714,184.1607781358412,0,0,0,Frequent Buyers
CUST_012493,166,22,433.74,19.715454545454545,0,0.0,0.0,197,3.3502538071065993,130.97749842794974,0,0,0,Frequent Buyers
CUST_012494,16,77,1246.1,16.18311688311688,0,0.0,0.0,366,6.311475409836066,375.2875547008575,0,0,0,Frequent Buyers
CUST_012497,82,14,1043.1,74.50714285714285,0,0.0,0.0,82,5.121951219512195,1160.1548673932748,0,0,0,Frequent Buyers
CUST_012498,21,23,403.7,17.55217391304348,0,0.0,0.0,58,11.89655172413793,700.5412401301586,0,0,0,Frequent Buyers
CUST_012500,23,61,4257.82,69.80032786885245,0,0.0,0.0,334,5.479041916167665,1539.8756138576728,0,0,0,Frequent Buyers
CUST_012501,337,149,2169.39,14.559664429530201,0,0.0,0.0,337,13.264094955489615,564.2556659944526,0,0,0,Frequent Buyers
CUST_012502,96,147,3723.87,25.332448979591835,0,0.0,0.0,310,14.225806451612902,1450.5839409944365,0,0,0,Frequent Buyers
CUST_012504,18,9,482.05,53.56111111111111,0,0.0,0.0,30,9.0,1536.8438928306546,0,0,0,Frequent Buyers
CUST_012506,233,23,73.5,3.1956521739130435,0,0.0,0.0,233,2.96137339055794,0.0,0,0,0,Frequent Buyers
CUST_012507,134,21,1304.81,62.13380952380952,0,0.0,0.0,299,2.1070234113712374,343.93505895288945,0,0,0,Frequent Buyers
CUST_012508,26,69,398.27,5.772028985507246,0,0.0,0.0,29,71.37931034482759,1685.1357048010705,0,0,0,Frequent Buyers
CUST_012509,284,7,176.5,25.214285714285715,0,0.0,0.0,284,0.7394366197183099,0.0,0,0,0,Frequent Buyers
CUST_012510,143,33,982.57,29.774848484848487,0,0.0,0.0,325,3.046153846153846,227.72578892498927,0,0,0,Frequent Buyers
CUST_012512,66,34,138.03,4.059705882352941,0,0.0,0.0,66,15.454545454545453,155.13649163489217,0,0,0,Frequent Buyers
CUST_012513,113,35,612.29,17.494,0,0.0,0.0,113,9.29203539823009,489.63418091378423,0,0,0,Frequent Buyers
CUST_012514,267,51,1017.68,19.954509803921567,0,0.0,0.0,267,5.730337078651685,282.7829370005141,0,0,0,Frequent Buyers
CUST_012515,353,16,383.7,23.98125,0,0.0,0.0,353,1.3597733711048157,11.54264140218622,0,0,0,Frequent Buyers
CUST_012516,78,26,1312.06,50.46384615384615,0,0.0,0.0,181,4.30939226519337,684.4477808843092,0,0,0,Frequent Buyers
CUST_012517,28,284,2502.84,8.812816901408452,0,0.0,0.0,190,44.8421052631579,1940.3806288221624,0,0,0,Frequent Buyers
CUST_012518,1,124,2056.89,16.58782258064516,0,0.0,0.0,110,33.81818181818182,2632.080174050733,0,0,0,Frequent Buyers
CUST_012519,64,18,340.84,18.935555555555553,0,0.0,0.0,64,8.4375,468.06756393740216,0,0,0,Frequent Buyers
CUST_012520,79,152,2634.26,17.330657894736845,0,0.0,0.0,274,16.642335766423358,1180.9293637069584,0,0,0,Frequent Buyers
CUST_012521,143,38,599.68,15.781052631578946,0,0.0,0.0,143,7.9720279720279725,351.9157949407516,0,0,0,Frequent Buyers
CUST_012522,39,12,192.72,16.06,0,0.0,0.0,51,7.0588235294117645,304.82880213105693,0,0,0,Frequent Buyers
CUST_012523,19,106,1789.77,16.884622641509434,0,0.0,0.0,332,9.578313253012048,665.1431032493122,0,0,0,Frequent Buyers
CUST_012524,9,144,4485.72,31.150833333333335,0,0.0,0.0,334,12.934131736526947,1878.6804032706436,0,0,0,Frequent Buyers
CUST_012526,1,71,1316.66,18.54450704225352,0,0.0,0.0,94,22.659574468085108,1805.9026373689394,0,0,0,Frequent Buyers
CUST_012527,82,18,348.71,19.372777777777777,0,0.0,0.0,326,1.656441717791411,31.75830554540559,0,0,0,Frequent Buyers
CUST_012528,9,92,1933.48,21.01608695652174,0,0.0,0.0,313,8.817891373801917,772.0162251737678,0,0,0,Frequent Buyers
CUST_012530,60,66,1662.28,25.186060606060607,0,0.0,0.0,337,5.875370919881306,521.4267608112262,0,0,0,Frequent Buyers
CUST_012531,15,17,125.22,7.365882352941177,0,0.0,0.0,15,34.0,827.6671678773457,0,0,0,Frequent Buyers
CUST_012532,30,16,349.83,21.864375,0,0.0,0.0,30,16.0,1150.3800882210412,0,0,0,Frequent Buyers
CUST_012534,131,63,1089.18,17.28857142857143,0,0.0,0.0,131,14.427480916030536,836.4078264264178,0,0,0,Frequent Buyers
CUST_012535,92,34,716.35,21.069117647058825,0,0.0,0.0,187,5.454545454545454,332.7942129002672,0,0,0,Frequent Buyers
CUST_012536,43,261,12601.83,48.28287356321839,0,0.0,0.0,59,132.71186440677968,31442.803664353152,0,0,0,Frequent Buyers
CUST_012538,29,21,363.95,17.33095238095238,0,0.0,0.0,29,21.724137931034484,1291.0127822231352,0,0,0,Frequent Buyers
CUST_012539,22,273,5568.35,20.396886446886448,0,0.0,0.0,334,24.520958083832337,2491.1243968612107,0,0,0,Frequent Buyers
CUST_012540,20,478,13400.24,28.03397489539749,0,0.0,0.0,362,39.61325966850829,6034.320664576761,0,0,0,Frequent Buyers
CUST_012541,30,52,981.18,18.868846153846153,0,0.0,0.0,281,5.551601423487544,353.07945786141556,0,0,0,Frequent Buyers
CUST_012544,36,19,372.7,19.61578947368421,0,0.0,0.0,36,15.833333333333334,1026.9216470990611,0,0,0,Frequent Buyers
CUST_012545,75,50,1000.39,20.0078,0,0.0,0.0,260,5.76923076923077,364.5538728594293,0,0,0,Frequent Buyers
CUST_012546,47,69,1161.5,16.833333333333332,0,0.0,0.0,78,26.538461538461537,1771.3495802263863,0,0,0,Frequent Buyers
CUST_012547,198,8,207.8,25.975,0,0.0,0.0,281,0.8540925266903914,0.0,0,0,0,Frequent Buyers
CUST_012548,166,5,95.2,19.04,0,0.0,0.0,166,0.9036144578313253,0.0,0,0,0,Frequent Buyers
CUST_012550,79,57,964.83,16.92684210526316,0,0.0,0.0,79,21.645569620253166,1336.1594947008537,0,0,0,Frequent Buyers
CUST_012551,358,10,168.0,16.8,0,0.0,0.0,358,0.8379888268156425,0.0,0,0,0,Frequent Buyers
CUST_012552,39,20,437.82,21.891,0,0.0,0.0,40,15.0,1092.6706317307517,0,0,0,Frequent Buyers
CUST_012553,8,191,3692.28,19.33130890052356,0,0.0,0.0,330,17.363636363636363,1615.7048989683842,0,0,0,Frequent Buyers
CUST_012556,50,121,603.71,4.989338842975207,0,0.0,0.0,151,24.039735099337747,455.5307577549262,0,0,0,Frequent Buyers
CUST_012557,16,33,11990.96,363.3624242424242,0,0.0,0.0,372,2.661290322580645,3723.3954692710513,0,0,0,Frequent Buyers
CUST_012558,8,11,269.96,24.54181818181818,0,0.0,0.0,8,41.25,3426.2044971138957,0,0,0,Frequent Buyers
CUST_012559,311,21,561.71,26.74809523809524,0,0.0,0.0,320,1.96875,71.35856436245209,0,0,0,Frequent Buyers
CUST_012560,5,105,2134.01,20.323904761904764,0,0.0,0.0,143,22.027972027972027,2022.7488819536939,0,0,0,Frequent Buyers
CUST_012561,303,16,238.85,14.928125,0,0.0,0.0,303,1.5841584158415842,0.0,0,0,0,Frequent Buyers
CUST_012562,8,168,3781.74,22.510357142857142,0,0.0,0.0,199,25.326633165829143,2750.0850573191556,0,0,0,Frequent Buyers
CUST_012564,261,21,456.9,21.757142857142856,0,0.0,0.0,261,2.4137931034482762,75.9359773129126,0,0,0,Frequent Buyers
CUST_012565,289,9,145.92,16.21333333333333,0,0.0,0.0,289,0.9342560553633218,0.0,0,0,0,Frequent Buyers
CUST_012566,86,19,351.65,18.507894736842104,0,0.0,0.0,86,6.627906976744186,333.738232310846,0,0,0,Frequent Buyers
CUST_012567,23,446,9401.28,21.079103139013455,0,0.0,0.0,370,36.16216216216216,4061.951668191261,0,0,0,Frequent Buyers
CUST_012569,2,188,4124.69,21.939840425531912,0,0.0,0.0,252,22.38095238095238,2421.43206366994,0,0,0,Frequent Buyers
CUST_012571,40,34,519.61,15.28264705882353,0,0.0,0.0,122,8.360655737704919,410.9230030591892,0,0,0,Frequent Buyers
CUST_012572,9,60,1020.42,17.006999999999998,0,0.0,0.0,52,34.61538461538461,2464.074120943676,0,0,0,Frequent Buyers
CUST_012573,227,28,160.54,5.7335714285714285,0,0.0,0.0,227,3.7004405286343616,0.0,0,0,0,Frequent Buyers
CUST_012574,316,11,218.45,19.85909090909091,0,0.0,0.0,316,1.0443037974683544,0.0,0,0,0,Frequent Buyers
CUST_012576,36,88,1315.83,14.952613636363635,0,0.0,0.0,305,8.655737704918034,486.8465175625968,0,0,0,Frequent Buyers
CUST_012577,35,147,657.8,4.474829931972788,0,0.0,0.0,359,12.284122562674094,180.3550475596021,0,0,0,Frequent Buyers
CUST_012578,21,114,2794.51,24.51324561403509,0,0.0,0.0,330,10.363636363636363,1094.7374370410032,0,0,0,Frequent Buyers
CUST_012579,78,29,440.42,15.18689655172414,0,0.0,0.0,78,11.153846153846153,524.6074400511802,0,0,0,Frequent Buyers
CUST_012580,247,24,415.7,17.320833333333333,0,0.0,0.0,247,2.9149797570850207,73.47565134595126,0,0,0,Frequent Buyers
CUST_012581,40,15,197.71,13.180666666666667,0,0.0,0.0,40,11.25,433.6412646151181,0,0,0,Frequent Buyers
CUST_012582,239,22,511.36,23.243636363636366,0,0.0,0.0,289,2.283737024221453,80.72734763319468,0,0,0,Frequent Buyers
CUST_012583,3,247,7281.38,29.47927125506073,0,0.0,0.0,374,19.81283422459893,2992.221612526586,0,0,0,Frequent Buyers
CUST_012584,4,96,2338.15,24.355729166666666,0,0.0,0.0,280,10.285714285714285,1086.9450018279042,0,0,0,Frequent Buyers
CUST_012585,234,87,2040.1,23.44942528735632,0,0.0,0.0,351,7.435897435897436,519.6395518402866,0,0,0,Frequent Buyers
CUST_012586,17,11,196.94,17.903636363636362,0,0.0,0.0,17,19.411764705882355,1112.2346657572155,0,0,0,Frequent Buyers
CUST_012587,8,4,144.0,36.0,0,0.0,0.0,8,15.0,1672.6822155490258,0,0,0,Frequent Buyers
CUST_012588,39,10,214.9,21.490000000000002,0,0.0,0.0,39,7.692307692307692,468.76835387862457,0,0,0,Frequent Buyers
CUST_012589,29,35,646.68,18.47657142857143,0,0.0,0.0,145,7.241379310344828,444.200125807625,0,0,0,Frequent Buyers
CUST_012590,211,68,9864.26,145.06264705882353,0,0.0,0.0,211,9.66824644549763,4679.464682424324,0,0,0,Frequent Buyers
CUST_012591,317,26,452.85,17.417307692307695,0,0.0,0.0,317,2.460567823343849,45.93519374678472,0,0,0,Frequent Buyers
CUST_012592,92,18,437.6,24.311111111111114,0,0.0,0.0,213,2.535211267605634,127.72484490172809,0,0,0,Frequent Buyers
CUST_012593,109,21,418.1,19.90952380952381,0,0.0,0.0,219,2.8767123287671232,113.13006402259637,0,0,0,Frequent Buyers
CUST_012594,38,118,3338.22,28.29,0,0.0,0.0,323,10.959752321981423,1318.6115559949533,0,0,0,Frequent Buyers
CUST_012596,51,27,618.27,22.898888888888887,0,0.0,0.0,242,3.347107438016529,203.51732864122494,0,0,0,Frequent Buyers
CUST_012597,19,206,3811.22,18.50106796116505,0,0.0,0.0,268,23.059701492537314,2051.0214156769234,0,0,0,Frequent Buyers
CUST_012598,10,132,3023.08,22.902121212121212,0,0.0,0.0,285,13.894736842105264,1447.8869734323898,0,0,0,Frequent Buyers
CUST_012599,29,62,1032.58,16.654516129032256,0,0.0,0.0,304,6.11842105263158,352.0537015401644,0,0,0,Frequent Buyers
CUST_012600,29,64,2599.04,40.61,0,0.0,0.0,371,5.175202156334231,809.5431595734515,0,0,0,Frequent Buyers
CUST_012601,190,28,577.06,20.60928571428571,0,0.0,0.0,333,2.5225225225225225,87.77221198525552,0,0,0,Frequent Buyers
CUST_012602,59,12,153.12,12.76,0,0.0,0.0,59,6.101694915254238,179.60814917810475,0,0,0,Frequent Buyers
CUST_012603,22,2,739.2,369.6,0,0.0,0.0,22,2.7272727272727275,3287.23131916247,0,0,0,Frequent Buyers
CUST_012604,79,16,254.18,15.88625,0,0.0,0.0,262,1.8320610687022902,20.886440586456033,0,0,0,Frequent Buyers
